category	path	blob_oid	size_bytes	evidence	reason
3	tmp/pdfs/xuchi-page-099.jpg	44f8d175cac25015a81d3c25261b979c35837862	106630	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-099.txt	a64c64574bca167e14d86064d7b8da3dd3c17c16	528	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-100.jpg	04932f3ea2b9ce48ff3bbea636cce3d5fdafc77c	105973	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-100.txt	7871ef6df3e16ae9594a883acb2afabb2d4d34ec	548	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-101.jpg	8dced5a2ec385b4216529187f947929c89e466bb	95820	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-101.txt	272e2df2838ee153959e5e3aae4fc56bc8b2a20d	538	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-102.jpg	4671e286f78e7ea3c7f58e303a9f1e5343e5605c	105714	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-102.txt	da2a7e6008d4deafcb8d6fd9ed1ea492180239a5	683	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-103.jpg	8707841371a48e3aa22b8ace8c98a34d735c81b9	152754	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-103.txt	2db5a900cf08207bdca6cf26312ef37f6028368e	972	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-104.jpg	cae7cbcf7706db853e13ad351cf83a76c0331513	95685	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-104.txt	811c6f503f149611efc599bdaa5142af0315b387	919	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-105.jpg	1042ce9c456c9c674d7510b7f86bfa87664c8deb	112329	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-105.txt	7e380c330e8aad3748669e922b2a726aad4f0437	570	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-106.jpg	7f4df336a7532dfaafe1e25edefd7b4fe6851345	110750	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-106.txt	0d2739fdb9f0abd4d16d2a189fe4ded4105f6840	742	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-107.jpg	90c3cfa4b7bd868fe7cce2f86fd54de344cd7b5b	150835	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-107.txt	471707e18f22116df6ab4675fe036e023ce3ab27	1061	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-108.jpg	72339c129931dbc841b16545e3068ff7f4e5fa36	151528	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-108.txt	131b10fbb8974c7f8c07cefbadda28ad284b4bdc	1012	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-109.jpg	5b15029865c99f0e6daba05c62ca5c3b1ab10fe7	131564	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-109.txt	0092ab17056751c40c9a3663871e3fa161490439	811	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-110.jpg	b7c19e4f4085decfdb319f60b317908f4a23360d	145478	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-110.txt	f3135b10f93842f99634a494696e1e4347c483d9	975	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-111.jpg	f656e246f187805efb0923aa70f0759fac6af50f	134652	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-111.txt	45a851d6e11d83711ebdea37c33f06909edd51d2	1086	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-112.jpg	914876108226e6d275652870e054f94ebd837287	96854	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-112.txt	13acfbf8991407a09d769c7bfffdf7d7015ebb88	731	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-113.jpg	1db4df9436995e4a218060edbf902e92b943117d	86253	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-113.txt	311c936b47b343ed0431f4996b1e91a6b2fe91ca	562	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-114.jpg	ce98525534ea7d6eea437cce4e8b397ba7213342	106320	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-114.txt	235f721493431a621ddf3cff0bed3ccb9e2fc9cd	617	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-115.jpg	a9a0f7ac2d1756313d030e62197cf103347816ed	142966	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-115.txt	6919895fb6c66a93b6ade404e7677cb29dad5a03	998	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-116.jpg	3f44fc196f8716232d9e962044f88eeee589872a	84373	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-116.txt	fb17fa29596885d6a1b9c8a4e1d082fe89f220d8	421	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-117.jpg	3f4d5b94428159c4a097ca90416155c084f830bf	194712	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-117.txt	a23151d6410d9a95a10a777e0a3d411e44489ed3	1461	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-118.jpg	8f74268a5d6b16900a911996563bb5a7e03771cc	144134	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-118.txt	38c7deeb11057eb26dbb63eaadf8b84802fe630e	1097	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-119.jpg	bb195fc18afbbdaa564b4d683876ee2a255dae87	112757	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-119.txt	4d7ccf026f06fa41fec4ae4042a1c5b6e22b90aa	773	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-120.jpg	083999c8f1af74c234b4f46f4e723a3fc94f120c	160937	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-120.txt	a8fa82b164ceb28f4a09b51ac32162d7dacb76d5	1107	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-121.jpg	eae29eed43e67d9d5ca8ee3404040c1861eac2e5	175860	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-121.txt	ed6329237d53b3cb0492d99a541f90f4aa7d6fa7	1223	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-122.jpg	35b42f078e49c08908613687c9e5599866069481	178654	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-122.txt	e99bbe96b4ca5585cef4d0ac2a731b2ff2b87068	1293	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-123.jpg	c75c763a0e63d506e6a5b73b7dc2bc9dd25ee443	182999	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-123.txt	8ee8aafdb61f1f94b1faa1a4341ec6dd623cdb6b	1258	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-124.jpg	9255fb17d2e05574b78636527b73f05b0ef500c5	39104	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-124.txt	c2e1915d1d20760adbda9e1db56994c0f54c9dfc	202	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-125.jpg	e2262b458b24d8192bfe068eadc7cf0d765184ed	161492	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-125.txt	1800d9b77383b5055664213fd2bb6b5d18502253	2223	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-126.jpg	667cc5fbfc316287657e52c37c6eec61db0e392c	178963	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-126.txt	bcbe5702af1bf48483d4937e982ad123c94cea2a	2663	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-127.jpg	0338aa2e0fb3e2e8964ddd6733a25e12ddde02e7	180809	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-127.txt	467d31bb45b254d697413e76580f732135466a58	3164	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-128.jpg	9736947a0cf7f163d178aa0077dbfa3521053dd7	173188	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-128.txt	68609dbd54d686e829599731288f991bdf922df6	2986	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-129.jpg	2ead84e7489e4e856c374adbb8937dc17c7f18e1	169247	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-129.txt	2b104a944853904ab297a8f3c07bf84f7ac66c0f	2729	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-130.jpg	91bf4f073e43cc44bd4ab411b55a2a7cac7eba68	179624	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi-page-130.txt	cdeb604c2829f67596e790329fb51b01d3d19dee	3060	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_54-108.png	091a27000f75c0b4fb34124723737c5497ac2729	272819	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_54-109.png	b030770086e7be1b9d2bc6d83e4d715b9a9c42eb	232342	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_54-110.png	77604148314dbbdebf4f6ce978e3cc1ace29b009	229584	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_54-111.png	5eed69722dd3d9d6c279e9cc3138f51e0eb5073e	217491	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_54-112.png	7aa8aca27f4d70e3540ae6cc500717ad3f5719fc	258691	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_54-113.png	794bbbcd1a63267ed4a07a82f16342e6e377061e	262173	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_54-114.png	1e0145fb25c7057024dfe3a8dce8c2c7e158166d	266158	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_54-115.png	a0df9944f8683734386f4566d10286bde7ade104	193630	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_54-116.png	d4398191a78cd12cfc3013e2ebe3a187d4e3b228	315986	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_54-117.png	b4c154180bb1b8ce28fd953432813b89f3ef14ca	197446	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_54-118.png	eb148161b90087adeda4c7d2796d4a7602aa32e1	189986	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_54-119.png	cf9df2b3f9ca0b60ddaba321b56f1a5d33091721	296142	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_54-120.png	b585f015a1d6bea7096a0ebfdcf5d69e24efd922	162877	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_54-121.png	d7a68843ddee05b1985ed32c847a76dc58e290ba	180000	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_54-122.png	d3fb3f0332061fc41a640ac3f0fe411c72e28106	181451	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_54-123.png	f49238ed6e346f0611cfb9a0295827fb1a874867	188239	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_compressor-093.png	5caa8d8631ad3d06e7970e5a2b5dc03f7416d4e0	184707	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_compressor-094.png	c38a22991d6419285ba1ab3632a032342c24c9d9	533992	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_compressor-095.png	99c2282bf3ae614e4666eb11264b9217213bf923	306912	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_compressor-096.png	029c1206a5d231cfcabd2a3586065bb318b47f5c	925342	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/pdfs/xuchi_compressor-097.png	677395e71c249b6584de512657d48b534b5a6511	158665	✅ 不在第1/2类；❓删除仍待人工确认	论文页图/OCR 临时提取件；不被模型加载。注意归档树中缺少论文原始 PDF，删除前必须先确认这些派生件已由保留的文字提取或补回的 PDF 覆盖。
3	tmp/slx_dynamic/.DS_Store	d1006cf1be99b04058546139c6b578025a1dbcfe	6148	✅ 不在第1/2类；❓删除仍待人工确认	操作系统生成的 .DS_Store 元数据；既不参与模型加载，也不承载治理/溯源内容。
3	tmp/slx_dynamic/[Content_Types].xml	c9e6484a6a56738c6a725079d02ad24a333b4187	4776	✅ 不在第1/2类；❓删除仍待人工确认	旧 final_dynamic 的解包 XML/媒体副本；可由归档模型对象重新生成，不参与新稳态加载。
3	tmp/slx_dynamic/_rels/.rels	2abee847d782e095f6c35cebefb6e14f1be9e0c0	1567	✅ 不在第1/2类；❓删除仍待人工确认	旧 final_dynamic 的解包 XML/媒体副本；可由归档模型对象重新生成，不参与新稳态加载。
3	tmp/slx_dynamic/metadata/coreProperties.xml	94f3fc8b09d9b4104a3c4671e74daae8bda57e09	771	✅ 不在第1/2类；❓删除仍待人工确认	旧 final_dynamic 的解包 XML/媒体副本；可由归档模型对象重新生成，不参与新稳态加载。
3	tmp/slx_dynamic/metadata/mwcoreProperties.xml	0916f974f5f9848832f942d7c87a92f3cbaeed57	339	✅ 不在第1/2类；❓删除仍待人工确认	旧 final_dynamic 的解包 XML/媒体副本；可由归档模型对象重新生成，不参与新稳态加载。
3	tmp/slx_dynamic/metadata/mwcorePropertiesExtension.xml	c8e3c36718c42ba3f9f3e2acf5c35f14128047df	222	✅ 不在第1/2类；❓删除仍待人工确认	旧 final_dynamic 的解包 XML/媒体副本；可由归档模型对象重新生成，不参与新稳态加载。
